Date,Open,High,Low,Close,Adj Close,Volume
1996-03-21,15.859429359436035,16.48607063293457,15.859429359436035,16.315872192382812,10.70245361328125,309417002
1996-03-22,16.010286331176758,16.010286331176758,15.356569290161133,15.654417037963867,10.268571853637695,311431529
1996-03-25,15.855561256408691,15.944528579711914,15.337228775024414,15.5615816116333,10.207673072814941,210982442
1996-03-26,15.472614288330078,15.782066345214844,14.969754219055176,15.461009979248047,10.141701698303223,245693447
1996-03-27,16.014156341552734,16.24237632751465,15.940661430358887,16.010286331176758,10.50200366973877,174091456
1996-03-28,16.052837371826172,16.300399780273438,15.998682975769043,16.219167709350586,10.639021873474121,165867248
1996-03-29,16.199827194213867,16.30426788330078,15.952264785766602,16.00255012512207,10.496928215026855,150429650
1996-04-01,16.07217788696289,16.207563400268555,15.936792373657227,16.15340805053711,10.5958833694458,114225685
1996-04-02,16.188222885131836,16.400970458984375,16.033496856689453,16.195959091186523,10.623797416687012,169566688
1996-04-03,16.5595645904541,16.74136734008789,16.29266357421875,16.331344604492188,10.712603569030762,137080258
1996-04-04,16.168882369995117,16.19209098815918,15.967738151550293,16.137935638427734,10.585735321044922,111609450
1996-04-05,16.137935638427734,16.137935638427734,16.137935638427734,16.137935638427734,10.585735321044922,0
1996-04-08,16.34294891357422,16.493806838989258,16.238508224487305,16.408706665039062,10.763347625732422,105272447
1996-04-09,16.613719940185547,16.803258895874023,16.34294891357422,16.42804718017578,10.77603530883789,147764942
1996-04-10,16.633060455322266,16.706554412841797,16.35455322265625,16.420312881469727,10.770960807800293,131575048
1996-04-11,16.265586853027344,16.362289428710938,16.157276153564453,16.250112533569336,10.659318923950195,99907484
1996-04-12,16.250112533569336,16.826467514038086,16.176618576049805,16.694950103759766,10.95111083984375,157421358
1996-04-15,17.019874572753906,17.464712142944336,16.985061645507812,17.12431526184082,11.232755661010742,219956361
1996-04-16,17.174602508544922,17.38735008239746,17.019874572753906,17.162996292114258,11.258126258850098,179494551
1996-04-17,17.63878059387207,18.0836181640625,17.472448348999023,17.89407730102539,11.73768424987793,189218828
1996-04-18,18.451091766357422,18.97329330444336,18.30797004699707,18.876588821411133,12.382163047790527,316699546
1996-04-19,19.031314849853516,19.37944984436035,18.84177589416504,18.996501922607422,12.460822105407715,303633881
1996-04-22,19.18604278564453,19.22472381591797,18.29636573791504,18.393070220947266,12.0649995803833,266680850
1996-04-23,18.222871780395508,18.47043228149414,17.986913681030273,18.269289016723633,11.983805656433105,263173363
1996-04-24,19.11641502380371,19.967409133911133,19.04678726196289,19.750791549682617,12.95560359954834,246856146
1996-04-25,19.882308959960938,20.30780601501465,18.412410736083984,18.745071411132812,12.295894622802734,286231521
1996-04-26,18.72186279296875,19.143491744995117,18.2576847076416,18.91140365600586,12.40500545501709,291913819
1996-04-29,18.72186279296875,18.818567276000977,18.393070220947266,18.756675720214844,12.303509712219238,194330440
1996-04-30,18.72186279296875,19.340768814086914,18.605817794799805,18.9268741607666,12.415146827697754,198150092
1996-05-01,20.65593910217285,20.880292892456055,20.443191528320312,20.58244514465332,13.501127243041992,228659480
1996-05-02,20.423851013183594,20.70235824584961,20.114397048950195,20.597917556762695,13.511280059814453,233965629
1996-05-03,20.41998291015625,20.539894104003906,20.03703498840332,20.129871368408203,13.20426082611084,227763058
1996-05-06,19.65022087097168,19.758527755737305,18.899797439575195,19.000370025634766,12.463357925415039,272775489
1996-05-07,18.97329330444336,19.375581741333008,18.899797439575195,19.232458114624023,12.615594863891602,253182808
1996-05-08,18.876588821411133,19.61153793334961,18.644500732421875,19.33690071105957,12.68410873413086,362581901
1996-05-09,18.97329330444336,19.371713638305664,18.76054573059082,18.8649845123291,12.374553680419922,281236890
1996-05-10,18.412410736083984,18.77214813232422,18.300233840942383,18.667709350585938,12.245149612426758,279802097
1996-05-13,18.915271759033203,19.17830467224121,18.806961059570312,19.0622615814209,12.503959655761719,183848049
1996-05-14,19.031314849853516,19.719846725463867,18.934612274169922,19.59219741821289,12.851568222045898,300443728
1996-05-15,19.282745361328125,19.804946899414062,18.880456924438477,19.634746551513672,12.87948226928711,423307256
1996-05-16,19.86296844482422,20.153079986572266,19.615407943725586,19.746923446655273,12.953063011169434,317762715
1996-05-17,19.340768814086914,19.572856903076172,19.24793243408203,19.356239318847656,12.696793556213379,260880925
1996-05-20,19.108678817749023,19.139623641967773,18.69091796875,18.748939514160156,12.298433303833008,150502036
1996-05-21,18.636764526367188,18.876588821411133,18.52845573425293,18.683181762695312,12.255301475524902,210555235
1996-05-22,18.876588821411133,18.969425201416016,18.725730895996094,18.783754348754883,12.321269989013672,147373929
1996-05-23,18.65997314453125,18.737335205078125,18.536191940307617,18.629026412963867,12.219778060913086,135998347
1996-05-24,18.806961059570312,18.861116409301758,18.706390380859375,18.8030948638916,12.846287727355957,109273710
1996-05-27,18.644500732421875,18.644500732421875,18.219003677368164,18.249948501586914,12.468377113342285,178076562
1996-05-28,17.870868682861328,17.870868682861328,17.449241638183594,17.65812110900879,12.064040184020996,251769989
1996-05-29,18.029464721679688,18.915271759033203,18.029464721679688,18.663841247558594,12.751150131225586,237508017
1996-05-30,18.799226760864258,18.85338020324707,18.203529357910156,18.323442459106445,12.518589973449707,243719637
1996-05-31,18.586477279663086,18.605817794799805,18.26542091369629,18.43948745727539,12.597872734069824,205805553
1996-06-03,18.799226760864258,19.069997787475586,18.683181762695312,19.00423812866211,12.983707427978516,225656109
1996-06-04,19.33690071105957,19.452943801879883,18.393070220947266,18.73346710205078,12.798717498779297,331911584
1996-06-05,18.95395278930664,18.95395278930664,18.447223663330078,18.613555908203125,12.71679401397705,154048948
1996-06-06,18.87272071838379,19.263404846191406,18.799226760864258,18.919139862060547,12.92557144165039,152774438
1996-06-07,18.652236938476562,18.992633819580078,18.625158309936523,18.90366554260254,12.914997100830078,103358097
1996-06-10,18.837907791137695,18.915271759033203,18.644500732421875,18.73346710205078,12.798717498779297,83777696
1996-06-11,18.644500732421875,18.76054573059082,18.482038497924805,18.586477279663086,12.698295593261719,113388076
1996-06-12,18.876588821411133,19.066129684448242,18.729598999023438,18.868852615356445,12.891217231750488,92464011
1996-06-13,18.837907791137695,18.94234848022461,18.73346710205078,18.795358657836914,12.841004371643066,53970839
1996-06-14,18.876588821411133,19.031314849853516,18.814699172973633,18.992633819580078,12.97577953338623,56612280
1996-06-17,19.050655364990234,19.050655364990234,18.687049865722656,18.73346710205078,12.798717498779297,49769869
1996-06-18,18.644500732421875,18.644500732421875,18.03333282470703,18.253816604614258,12.471023559570312,88215860
1996-06-19,18.2576847076416,18.33504867553711,17.565284729003906,17.708406448364258,12.098395347595215,110408618
1996-06-20,17.561416625976562,17.812847137451172,17.368009567260742,17.735483169555664,12.116896629333496,131363060
1996-06-21,17.631044387817383,17.747087478637695,17.14365577697754,17.24422836303711,11.781267166137695,162938202
1996-06-24,17.1049747467041,17.251964569091797,16.834203720092773,17.097238540649414,11.680846214294434,141955323
1996-06-25,17.174602508544922,17.251964569091797,16.400970458984375,16.737499237060547,11.43507194519043,161155698
1996-06-26,16.84193992614746,16.84193992614746,16.33521270751953,16.416444778442383,11.215729713439941,136660807
1996-06-27,16.265586853027344,16.865148544311523,16.064441680908203,16.71042251586914,11.416574478149414,248655454
1996-06-28,16.865148544311523,17.15526008605957,16.36615753173828,16.524751663208008,11.289722442626953,350497324
1996-07-01,16.327476501464844,16.84193992614746,15.97547435760498,16.1495418548584,11.033379554748535,255440991
1996-07-02,16.161144256591797,16.315872192382812,15.704703330993652,15.80914306640625,10.80081844329834,262167715
1996-07-03,15.588659286499023,15.623472213745117,14.582939147949219,14.749268531799316,10.076711654663086,297888892
1996-07-04,14.486234664916992,15.147688865661621,14.250276565551758,14.695115089416504,10.039713859558105,372326861
1996-07-05,14.834368705749512,14.969754219055176,14.277355194091797,14.474630355834961,9.889080047607422,274724739
1996-07-08,14.772478103637695,16.014156341552734,14.43208122253418,14.586807250976562,9.965718269348145,160540417
1996-07-09,14.470762252807617,16.014156341552734,13.306447982788086,13.871197700500488,9.476813316345215,250056639
1996-07-10,13.383810997009277,13.921483993530273,13.314184188842773,13.63524055480957,9.315608024597168,221504258
1996-07-11,13.809308052062988,14.118760108947754,13.581087112426758,13.67005443572998,9.339390754699707,211480095
1996-07-12,13.577219009399414,13.612031936645508,13.039545059204102,13.15945816040039,8.990551948547363,317962422
1996-07-15,13.074358940124512,14.544257164001465,12.850006103515625,13.890539169311523,9.490025520324707,668662040
1996-07-16,15.472614288330078,16.79939079284668,15.472614288330078,16.776182174682617,11.461501121520996,396249127
1996-07-17,16.168882369995117,17.716142654418945,15.90584659576416,17.07402992248535,11.664989471435547,514784362
1996-07-18,17.32546043395996,17.928892135620117,17.32546043395996,17.897945404052734,12.22789192199707,391626120
1996-07-19,18.060409545898438,18.795358657836914,18.060409545898438,18.783754348754883,12.833074569702148,181625412
1996-07-22,18.180322647094727,19.162832260131836,17.360273361206055,18.505245208740234,12.642799377441406,187198485
1996-07-23,19.18604278564453,19.433603286743164,18.284761428833008,18.663841247558594,12.751150131225586,225213391
1996-07-24,18.18419075012207,18.18419075012207,16.79939079284668,16.845809936523438,11.50906753540039,206647686
1996-07-25,16.694950103759766,16.94251251220703,16.006418228149414,16.087650299072266,10.991096496582031,273956285
1996-07-26,16.014156341552734,16.35455322265625,15.658285140991211,16.095386505126953,10.996382713317871,246477412
1996-07-29,16.312002182006836,16.884489059448242,16.215299606323242,16.416444778442383,11.215729713439941,204151663
1996-07-30,16.176618576049805,16.246244430541992,15.596394538879395,15.983209609985352,10.919742584228516,190109434
1996-07-31,16.09151840209961,16.768444061279297,15.302414894104004,16.540224075317383,11.300293922424316,193652468
1996-08-01,16.86128044128418,17.019874572753906,16.137935638427734,16.238508224487305,11.094160079956055,264780072
1996-08-02,16.184354782104492,16.358421325683594,15.898111343383789,16.018024444580078,10.943528175354004,167979367
1996-08-05,15.983209609985352,16.083782196044922,15.708571434020996,15.770462036132812,10.774391174316406,105914226
1996-08-06,15.704703330993652,16.207563400268555,15.5615816116333,15.932924270629883,10.885387420654297,152612862
1996-08-07,15.9948148727417,16.362289428710938,15.898111343383789,16.288793563842773,11.128515243530273,141167479
1996-08-08,16.393234252929688,16.493806838989258,15.898111343383789,15.971606254577637,10.91181468963623,132457251
1996-08-09,15.998682975769043,16.199827194213867,15.859429359436035,16.099254608154297,10.999022483825684,109835994
1996-08-12,16.168882369995117,16.288793563842773,16.021892547607422,16.095386505126953,10.996382713317871,89253176
1996-08-13,16.052837371826172,16.319740295410156,15.998682975769043,16.188222885131836,11.059806823730469,90655654
1996-08-14,15.909714698791504,16.207563400268555,15.909714698791504,15.967738151550293,10.909171104431152,79389943
1996-08-15,15.967738151550293,15.967738151550293,15.967738151550293,15.967738151550293,10.909171104431152,0
1996-08-16,15.97547435760498,16.083782196044922,15.824616432189941,15.967738151550293,10.909171104431152,69769074
1996-08-19,15.898111343383789,15.936792373657227,15.1708984375,15.259865760803223,10.425551414489746,103804046
1996-08-20,15.105138778686523,15.743385314941406,15.020039558410645,15.426196098327637,10.539190292358398,162500655
1996-08-21,15.84395694732666,16.199827194213867,15.743385314941406,16.199827194213867,11.067733764648438,142519546
1996-08-22,16.71042251586914,16.822599411010742,16.219167709350586,16.315872192382812,11.147015571594238,216770733
1996-08-23,16.3236083984375,16.691082000732422,16.246244430541992,16.513147354125977,11.2817964553833,161606818
1996-08-26,16.362289428710938,16.509279251098633,16.12246322631836,16.188222885131836,11.059806823730469,128940716
1996-08-27,16.168882369995117,16.265586853027344,15.936792373657227,16.056705474853516,10.969952583312988,139282213
1996-08-28,16.09151840209961,16.53635597229004,16.09151840209961,16.50541114807129,11.276508331298828,79331130
1996-08-29,16.551828384399414,16.59050941467285,16.315872192382812,16.350685119628906,11.170801162719727,80394945
1996-08-30,16.331344604492188,16.416444778442383,16.25398063659668,16.36615753173828,11.181370735168457,56429377
1996-09-02,16.408706665039062,16.513147354125977,16.331344604492188,16.45512580871582,11.24215316772461,54505978
1996-09-03,16.513147354125977,16.625324249267578,15.944528579711914,16.04123306274414,10.959383964538574,127423842
1996-09-04,15.956132888793945,16.099254608154297,15.867165565490723,16.06057357788086,10.972596168518066,62615791
1996-09-05,16.126331329345703,16.34294891357422,16.126331329345703,16.300399780273438,11.136444091796875,66237674
1996-09-06,16.36615753173828,16.389366149902344,16.099254608154297,16.165014266967773,11.043950080871582,51619588
1996-09-09,16.161144256591797,16.168882369995117,15.97547435760498,16.04123306274414,10.959383964538574,49866814
1996-09-10,16.025760650634766,16.025760650634766,15.801406860351562,15.898111343383789,10.861600875854492,66720462
1996-09-11,15.867165565490723,16.083782196044922,15.635075569152832,15.727911949157715,10.745321273803711,57561053
1996-09-12,15.627340316772461,15.720175743103027,15.356569290161133,15.611867904663086,10.66603946685791,125382170
1996-09-13,15.700835227966309,15.731780052185059,15.437801361083984,15.476482391357422,10.573545455932617,83967063
1996-09-16,15.39911937713623,15.39911937713623,14.807291984558105,14.923336029052734,10.195634841918945,96549939
1996-09-17,14.934941291809082,15.317888259887695,14.915599822998047,15.147688865661621,10.34891128540039,81795484
1996-09-18,15.085799217224121,16.052837371826172,15.066457748413086,15.886506080627441,10.853671073913574,94075891
1996-09-19,15.932924270629883,16.056705474853516,15.240525245666504,15.314020156860352,10.462550163269043,113446890
1996-09-20,15.286943435668945,15.546109199523926,15.163162231445312,15.228919982910156,10.404410362243652,73409700
1996-09-23,15.167030334472656,15.240525245666504,14.865313529968262,15.031644821166992,10.269630432128906,75263298
1996-09-24,15.085799217224121,15.310152053833008,15.047117233276367,15.147688865661621,10.34891128540039,60971595
1996-09-25,15.310152053833008,15.54997730255127,15.20184326171875,15.255996704101562,10.422907829284668,68373059
1996-09-26,15.178633689880371,15.232789039611816,14.892391204833984,15.016172409057617,10.259058952331543,60711781
1996-09-27,15.00456714630127,15.00456714630127,14.478499412536621,14.555862426757812,9.944574356079102,119136943
1996-09-30,14.466894149780273,14.845973014831543,14.34311294555664,14.7802152633667,10.09785270690918,114795724
1996-10-01,14.85370922088623,14.91946792602539,14.586807250976562,14.741533279418945,10.071429252624512,85942811
1996-10-02,14.741533279418945,14.741533279418945,14.741533279418945,14.741533279418945,10.071429252624512,0
1996-10-03,14.892391204833984,15.078062057495117,14.567465782165527,14.675773620605469,10.026501655578613,70454802
1996-10-04,14.75700569152832,14.87304973602295,14.4088716506958,14.75313663482666,10.079353332519531,83112003
1996-10-07,14.787951469421387,14.787951469421387,13.964034080505371,14.466894149780273,9.88379192352295,125587049
1996-10-08,14.39726734161377,14.698983192443848,14.045265197753906,14.52878475189209,9.926076889038086,90780391
1996-10-09,14.698983192443848,14.85370922088623,14.486234664916992,14.718323707580566,10.055570602416992,80927499
1996-10-10,14.675773620605469,15.163162231445312,14.606147766113281,15.112875938415527,10.325130462646484,89742428
1996-10-11,15.182502746582031,15.356569290161133,14.938809394836426,15.093535423278809,10.31191349029541,100743801
1996-10-14,14.95041275024414,15.00843620300293,14.586807250976562,14.648696899414062,10.008001327514648,74612470
1996-10-15,14.555862426757812,14.815028190612793,14.370189666748047,14.606147766113281,9.978931427001953,74857419
1996-10-16,14.85757827758789,14.927204132080078,14.532652854919434,14.582939147949219,9.963074684143066,64287131
1996-10-17,14.509444236755371,15.085799217224121,14.37792682647705,14.958149909973145,10.219419479370117,129531437
1996-10-18,15.047117233276367,15.317888259887695,14.838236808776855,15.07032585144043,10.296058654785156,207410324
1996-10-21,15.07032585144043,15.07032585144043,15.07032585144043,15.07032585144043,10.296058654785156,0
1996-10-22,15.182502746582031,15.898111343383789,15.182502746582031,15.607998847961426,10.663398742675781,186726683
1996-10-23,16.416444778442383,16.609851837158203,16.168882369995117,16.51701545715332,11.284438133239746,148330458
1996-10-24,16.629192352294922,17.089502334594727,16.137935638427734,16.300399780273438,11.136444091796875,306758110
1996-10-25,16.24237632751465,16.652400970458984,16.2114315032959,16.551828384399414,11.308221817016602,141765956
1996-10-28,16.633060455322266,16.71042251586914,16.28492546081543,16.36615753173828,11.181370735168457,91797672
1996-10-29,16.288793563842773,16.71042251586914,15.940661430358887,16.110858917236328,11.006951332092285,117861140
1996-10-30,16.110858917236328,16.110858917236328,16.110858917236328,16.110858917236328,11.006951332092285,0
1996-10-31,15.824616432189941,15.824616432189941,15.441669464111328,15.627340316772461,10.67661190032959,80743949
1996-11-01,15.739517211914062,16.71042251586914,15.120612144470215,15.221183776855469,10.399124145507812,81491721
1996-11-04,15.085799217224121,15.085799217224121,14.451420783996582,14.598410606384277,9.97364616394043,101463136
1996-11-05,14.555862426757812,14.749268531799316,14.2348051071167,14.323772430419922,9.786012649536133,79213503
1996-11-06,14.014320373535156,14.33150863647461,13.6275053024292,14.153573989868164,9.669732093811035,173114892
1996-11-07,14.34311294555664,14.416607856750488,14.157442092895508,14.350849151611328,9.804510116577148,91237973
1996-11-08,14.428213119506836,14.551993370056152,13.964034080505371,14.478499412536621,9.891721725463867,72198528
1996-11-11,14.138100624084473,14.385663032531738,13.987242698669434,14.192255020141602,9.696159362792969,74077331
1996-11-12,14.192255020141602,14.192255020141602,14.192255020141602,14.192255020141602,9.696159362792969,0
1996-11-13,14.080079078674316,14.52491569519043,14.080079078674316,14.443684577941895,9.867935180664062,42263057
1996-11-14,14.389531135559082,14.466894149780273,14.184518814086914,14.254145622253418,9.738442420959473,36465071
1996-11-15,14.207728385925293,14.536520957946777,14.161310195922852,14.435949325561523,9.862651824951172,41352416
1996-11-18,14.505576133728027,14.869181632995605,14.505576133728027,14.830500602722168,10.132211685180664,74090904
1996-11-19,14.865313529968262,14.927204132080078,14.501707077026367,14.644828796386719,10.005356788635254,68099673
1996-11-20,14.66030216217041,14.66030216217041,14.087815284729004,14.14583683013916,9.664446830749512,53681942
1996-11-21,14.122628211975098,14.28122329711914,13.759021759033203,13.898275375366211,9.49531364440918,96769682
1996-11-22,13.747418403625488,13.979507446289062,13.666186332702637,13.759021759033203,9.400172233581543,107101485
1996-11-25,13.712603569030762,14.72219181060791,13.441832542419434,14.416607856750488,9.849435806274414,164881636
1996-11-26,14.668038368225098,15.058721542358398,14.161310195922852,14.652565002441406,10.010644912719727,183775663
1996-11-27,14.157442092895508,14.157442092895508,13.712603569030762,14.04913330078125,9.598376274108887,102662028
1996-11-28,14.080079078674316,14.230937004089355,13.88667106628418,13.975639343261719,9.548168182373047,60004726
1996-11-29,14.072341918945312,14.18065071105957,13.94856071472168,14.025924682617188,9.58252239227295,46489234
1996-12-02,13.944692611694336,14.153573989868164,13.859594345092773,13.991110801696777,9.558736801147461,33767402
1996-12-03,13.925353050231934,14.420475959777832,13.902144432067871,14.103287696838379,9.635376930236816,92385808
1996-12-04,14.002716064453125,14.002716064453125,13.701000213623047,13.906011581420898,9.500597953796387,62287469
1996-12-05,13.778363227844238,14.304431915283203,13.673922538757324,14.14583683013916,9.664446830749512,87287122
1996-12-06,14.215463638305664,14.308300018310547,14.080079078674316,14.169046401977539,9.680304527282715,51448964
1996-12-09,14.080079078674316,14.277355194091797,14.068473815917969,14.14583683013916,9.664446830749512,37558616
1996-12-10,14.080079078674316,14.111023902893066,13.813176155090332,13.902144432067871,9.497956275939941,50711532
1996-12-11,13.960165977478027,14.876917839050293,13.960165977478027,14.87304973602295,10.161280632019043,94396457
1996-12-12,15.00843620300293,15.112875938415527,14.490102767944336,14.548125267028809,9.939290046691895,112105164
1996-12-13,14.474630355834961,14.621620178222656,14.335376739501953,14.551993370056152,9.94193172454834,58396723
1996-12-16,14.644828796386719,15.163162231445312,14.644828796386719,15.07032585144043,10.296058654785156,91661948
1996-12-17,15.047117233276367,15.1708984375,14.714455604553223,14.869181632995605,10.158635139465332,77915080
1996-12-18,15.085799217224121,15.375909805297852,14.981358528137207,15.089667320251465,10.309271812438965,91256070
1996-12-19,15.047117233276367,15.279206275939941,14.911731719970703,15.097402572631836,10.314556121826172,61698686
1996-12-20,15.286943435668945,15.898111343383789,15.286943435668945,15.782066345214844,10.782320976257324,165689515
1996-12-23,15.855561256408691,15.855561256408691,15.441669464111328,15.546109199523926,10.621113777160645,96049701
1996-12-24,15.503559112548828,15.627340316772461,15.356569290161133,15.515164375305176,10.599973678588867,70532358
1996-12-25,15.515164375305176,15.515164375305176,15.515164375305176,15.515164375305176,10.599973678588867,0
1996-12-26,15.782066345214844,16.30426788330078,15.782066345214844,16.226903915405273,11.08623218536377,66787678
1996-12-27,16.226903915405273,16.226903915405273,16.226903915405273,16.226903915405273,11.08623218536377,0
1996-12-30,16.226903915405273,16.226903915405273,16.226903915405273,16.226903915405273,11.08623218536377,0
1996-12-31,16.30426788330078,16.3236083984375,15.867165565490723,15.987077713012695,10.922384262084961,48168329
1997-01-01,16.207563400268555,17.058557510375977,16.207563400268555,16.97345733642578,11.596281051635742,130531268
1997-01-02,17.016006469726562,17.019874572753906,16.524751663208008,16.571170806884766,11.321436882019043,96266858
1997-01-03,16.44352149963379,16.807126998901367,16.44352149963379,16.764577865600586,11.453572273254395,90690555
1997-01-06,16.865148544311523,16.94251251220703,16.594379425048828,16.656269073486328,11.37957763671875,60709843
1997-01-07,16.640796661376953,16.89996337890625,16.540224075317383,16.772314071655273,11.458857536315918,89004996
1997-01-08,17.170732498168945,17.402822494506836,16.903831481933594,17.046953201293945,11.646491050720215,124961427
1997-01-09,16.923171997070312,17.1668643951416,16.814863204956055,17.008270263671875,11.620062828063965,93056024
1997-01-10,17.290645599365234,17.360273361206055,17.116579055786133,17.221019744873047,11.765413284301758,93742398
1997-01-13,17.019874572753906,17.251964569091797,16.903831481933594,17.193941116333008,11.746912002563477,77200915
1997-01-14,17.329328536987305,18.219003677368164,17.14365577697754,17.87860679626465,12.214678764343262,99288326
1997-01-15,18.180322647094727,19.131887435913086,18.068145751953125,19.131887435913086,13.070919036865234,169563456
1997-01-16,20.474136352539062,20.474136352539062,18.373729705810547,18.656103134155273,12.74586296081543,196689447
